class,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,14.687673569769,4.81332680966105,23.1681149766018,16.2184717015513,7.75392299173906,60.1233217618197,28.2326827989832,13.6266066992189,185.684410135198,35.2763539600981,13.5469585735722,183.520086594082,44.2224273531256,10.2872939808045,105.828417447496,45.4004699317181,4.46875646625614,19.9697843547061,40.6880597277412,4.26993180172935,18.2323175914196
0,15.2947692507822,4.97824199022671,24.7828933132564,11.6950273696669,3.85433090014202,14.8558666877896,20.5344559082305,12.6317400188928,159.560855904897,37.3842653312421,13.8120169224818,190.771811466924,48.0649508242959,9.78941979710601,95.8327399639711,49.2774149286022,5.48096265273837,30.0409516007129,45.141668298506,4.80739094658343,23.1110077132923
0,16.2306394123842,5.16427835403506,26.6697709179551,15.2643351035739,7.17991082649004,51.5511194763489,25.7418908945044,12.7823686729696,163.388948891715,32.3992823020564,12.4737697719889,155.594932324584,45.625503543952,5.6451070062084,31.8672331115432,44.3616593788248,4.66380980600568,21.7511219065947,40.3527928443969,4.36397755671432,19.0443001155062
0,17.5450534639996,6.90424459103285,47.6685933728064,10.2522842594652,5.42408503770151,29.4206984962174,18.2130407242961,10.3306396638964,106.722115865269,25.5311942491277,12.1033111996216,146.490141994886,48.0287751758074,10.4367583828247,108.925925541461,47.584619092815,9.65105059807476,93.1427776465993,43.0906748422353,9.40428343883969,88.4405469980344
0,15.0995502632713,4.84076872407679,23.43304184,13.2786737574794,5.0971287235384,25.9807212243202,21.7837274406443,12.9693257369247,168.203410070457,30.0979013016168,14.7403873865933,217.279020306839,44.9320781961602,10.9763757813892,120.480825294267,45.5857044055812,6.65570757432144,44.2984433148797,40.9616851569552,6.61749607144547,43.7912542555962
0,14.912967708518,4.57367163194422,20.9184721968513,10.6770942266502,4.07521198597209,16.6073527306106,14.8456989643695,3.83571966261537,14.7127453301741,21.8091235990664,12.8109828782392,164.121282306538,39.7794337245951,14.9898952942653,224.696960933036,45.4410357953867,7.75500040419266,60.1400312690284,41.3647643451634,6.93526264109005,48.0978679008993
0,13.2052798152497,6.0775430014817,36.9365289348592,11.8394815860937,5.22973613273609,27.3501400180455,13.102110333116,7.81044112522321,61.002990570578,19.0647385100956,9.96028205990266,99.2072187128189,42.4589322095002,16.8403555616938,283.597575444272,49.9903663975168,9.46861393698067,89.6546498875847,45.8407665670747,8.76386563343889,76.8053408409712
0,16.2142718353428,4.64195882080475,21.547781694047,14.7690994902735,8.1943613725614,67.1475583041264,20.7582566209318,13.3355753123403,177.837568911101,30.4286839417931,13.0486423079711,170.267066081373,46.3534673404922,9.61943170318073,92.5334662921586,44.9057713688781,9.37353003690034,87.8630653526728,41.4692339372866,7.49617618164993,56.1926573463357
0,15.9269311065518,5.48222330519322,30.0547723680036,14.8893308267586,8.21836700736605,67.5415562677627,19.327023958446,11.4665727070357,131.482289645737,24.7739320732755,13.2315340487832,175.073493284109,39.5221868338276,12.8880145342587,166.100918635263,45.4624939973964,5.46746682582324,29.8931934914777,40.1766225027039,4.78894202983899,22.9339657651583
0,14.1669850108919,4.03446104972485,16.2768759617469,11.80025468938,4.68128107449415,21.9143924984171,20.9580905313219,12.0798707430463,145.923277168706,35.0407898928576,13.9620450359049,194.938701584636,46.9115343737922,8.98313260696912,80.6966714343918,46.9544947651258,5.92050904514363,35.0524273536275,43.4446287677242,5.20461487186203,27.0880159644075
0,19.3330453805543,6.3860040202847,40.7810473470924,15.7029228104725,7.50291763713242,56.2937730695927,17.9987646827568,10.6992558883552,114.474076564503,30.8478010447824,13.1654611216067,173.329366544536,45.9760265796205,9.48248290121639,89.9174819718612,45.8758610494063,7.65478483438676,58.5957308607575,42.0712473410679,7.73509521596994,59.8316980001211
0,15.5903740133375,4.85447538255166,23.5659312398001,10.782260973054,3.4344703040055,11.7955862690956,12.548171325567,6.07843363738988,36.9473554841528,15.409794380683,7.10680798389759,50.5067197199906,26.7153802877885,13.117987883194,172.081606103625,48.3777226604682,7.61761721002775,58.028091958511,43.9026288912079,5.95859550169929,35.504860352871
0,14.7992256217109,5.08726343200711,25.8802492266367,11.5639370794971,3.68615168348202,13.5877142336373,18.0874951801065,11.2662840573309,126.929156460468,31.9050966425077,15.4863521523039,239.827102985168,46.3079039770636,11.5968518458551,134.486972734714,48.6789551619524,5.93833668197864,35.2638425485331,43.640606363826,5.11691955308862,26.1828657127807
0,15.394401459903,3.36286543570744,11.3088639386758,14.3390282097599,6.32629340798522,40.0219882839173,25.337643634158,12.9187042073933,166.892918398121,32.8638078395195,14.8582388134139,220.767260636439,44.6151164853761,9.40112222607979,88.3810991096914,43.1076731461626,8.65113165981982,74.8420789955368,40.7448125471719,7.46842210978287,55.7773288098936
0,16.9389769357912,4.66191624925309,21.73346311505,15.4735085914286,9.12555558325471,83.2757647030712,20.7542498653464,12.8096646154844,164.087507561193,30.5749267445035,12.8171577593972,164.279533029277,39.6774943622451,13.1753003374487,173.588538981975,44.0676910091277,7.91066600235686,62.5786366008447,39.6580109659963,6.8060342037342,46.3221015823998
0,15.0670771683077,5.08945283371607,25.9025301466205,14.4212600658447,5.23712186349292,27.4274454130756,24.1768943637472,12.6735507314493,160.61888814262,29.5282208080592,14.1805911857634,201.089166377751,46.6447997977913,7.70300266387615,59.336250039683,45.5995983951079,6.49067509522236,42.1288631917398,42.4032159957069,5.49716630000715,30.2188373299343
0,16.7683831374158,6.27469749123517,39.371828606513,14.0309535014333,6.53632062899296,42.7234873649989,26.0631733224312,13.0773656734591,171.017492957365,33.9864887848796,12.6937932616607,161.132387369783,41.3868403389975,12.7621739121806,162.873082964743,43.2810321982276,9.26399517308714,85.8216065669818,39.6484703772962,7.6931989445831,59.1853100009345
0,15.5684159101662,4.57135165369141,20.8972559417072,10.6186491243923,5.24855142172254,27.5472920264657,16.5765926600703,10.5155887215752,110.57760616132,21.4811874048395,11.0669659632032,122.477735630699,44.4477289633238,12.7774501746512,163.263232965693,46.4090772635046,8.30940080980512,69.04614181799,43.119720438785,6.77944339880523,45.9608527976037
0,15.4806334786962,4.38297181755686,19.2104419534976,10.4668517249931,3.55428075963625,12.6329117183204,13.6911675053217,5.13943572140109,26.4137995344135,13.3803893351106,4.46365761964444,19.9242393454099,18.1497314485726,10.4030371801926,108.223182572469,49.2763696369896,6.82701241232983,46.6080984781056,43.048129336885,6.48605851531241,42.0689550640566
0,17.7962366466666,5.28054521068062,27.884157722042,15.0126419792809,9.12152690093435,83.2022530044691,25.8702799662922,13.1069919719922,171.793238553868,31.5000530509087,12.1117080345666,146.693471514585,41.7462895393781,11.071234176891,122.572226199559,41.9199303392131,9.28594003158847,86.2286822702572,38.2942036833675,7.96132157271201,63.3826411841296
0,17.435594606256,6.16249678750464,37.976366656005,12.0267308177104,5.23853247164852,27.4422224565159,16.6250964810484,10.2280305799242,104.612609543865,27.602785791109,14.8012978689789,219.078418606239,41.2673161593614,14.1624039738071,200.573686317307,47.6813942337809,8.27770075569299,68.5203298008003,41.7998002722901,6.41735459854574,41.1824400434761
0,17.6252974816215,6.81946888630363,46.5051558912633,11.0617399044839,5.34402952639671,28.5586515789999,13.0203711249098,4.36632377909264,19.0647833438698,13.0941559857487,8.54373395589702,72.9953899091477,40.0904939975938,17.8434257168936,318.387841314301,50.0376876000189,9.96832282120041,99.3674598676649,45.8849367396239,8.11835426496254,65.9076759714355
0,13.6815202557875,4.70531095904511,22.1399512213101,11.2544941475815,5.67317408778892,32.1849042303596,18.7420359735637,11.6455019057476,135.617714636771,25.212535675415,15.9132708113712,253.232187916037,41.073997536026,15.4417901991646,238.448884555017,47.0396389806543,7.1074400612187,50.5157042238165,41.5711825812947,6.70410642605686,44.9450429718969
0,16.6178451711876,4.5621234451864,20.8129703291194,15.0627248490168,8.37258599695032,70.1001962763286,21.2072305067963,13.3608213344369,178.511546730744,25.8171670420682,12.2519108118815,150.109318542299,43.4722844054241,11.6214466860585,135.0580230769,42.6103618198841,10.6596112875383,113.627312801414,39.9544147890151,9.175916386174,84.1974415260566
0,14.6633078486991,4.2531251699054,18.0890737108828,8.73591877240539,3.44697727819399,11.8816523563857,17.4778495432294,10.8250401056393,117.181493288698,24.402673962625,13.1176215995622,172.0719964293,41.0685545308184,15.3986797428592,237.119337823142,46.2810507332052,10.2635170477866,105.339782190207,40.917784319768,7.68601682337343,59.0748546091794
0,16.4612026311884,5.35703095937911,28.6977806997463,17.017654226889,8.52666582641904,72.7040301154222,23.5908567071936,12.2726777621959,150.618619454698,34.5385962957622,13.6901770296548,187.420947103289,41.1508397749741,12.1773357642804,148.287506316023,43.3418523612721,10.2853861574733,105.789168408343,39.3030000902367,7.30327949580088,53.3378913937856
0,15.415645081039,3.98586710554974,15.8871365831035,13.4148029038979,6.3169994969507,39.9044826444754,20.413949514861,11.4759868861045,131.698275010043,29.9324389800406,13.2139849214751,174.609397504972,43.7803463619219,11.8983758852691,141.571348707152,45.9116309920082,7.27380909214434,52.9082987089616,42.3395352965262,6.35333864502234,40.3649119383343
0,15.7671016336369,5.43453217563285,29.5341399679887,14.8257915519896,8.04132817906208,64.6629588833779,21.5865188708164,13.0633894206844,170.65214315645,28.5507320042544,14.3127657019113,204.855262037807,44.797880016648,11.8194931675533,139.700418737839,46.5998813223022,6.35404321026829,40.3738651179566,42.8006540869854,5.9099223227192,34.9271818605747
0,16.4297853554419,3.81482943359362,14.5529236074122,13.0760554883581,7.77877193836457,60.5092928690881,21.5338887256865,10.8699000140378,118.154726315179,27.6857712066762,13.0426995139574,170.112010611385,43.5396513329125,11.0682485207258,122.506125316549,44.2079499642548,8.26194677186316,68.2597644611,40.1730125982613,6.62539280981535,43.8958298843529
0,16.017932317401,4.97050790063636,24.7059487902885,15.290496978205,9.04082485366733,81.7365140346889,19.4541743386727,11.109878605189,123.429402622036,32.2486090221381,13.2740188944333,176.199577609773,46.4789303565983,9.04289853393495,81.7740138950428,45.1046730521981,7.26271750172514,52.7470655098647,41.4903987024202,6.90608437917638,47.694001452304
0,15.0017960525291,4.76510967963995,22.7062702589984,14.7959919442363,8.81822759635963,77.7611379411986,24.938038018578,13.6123562797796,185.296243487656,28.2249656086003,15.267967155435,233.110821059441,45.0415584915321,10.5742966054104,111.815748699195,45.7494937523382,7.20255935640494,51.8768612825364,40.8892038564492,6.76089386234745,45.7096858179274
0,15.4809853518525,5.15370314060427,26.5606560614743,14.9617861844083,6.79707388562973,46.2002134067096,18.7949811650213,12.2134335944828,149.167960166841,26.911899427715,12.7215840093166,161.838699706101,37.0785494500848,14.9408145931923,223.227940708148,46.2910050324709,8.25373076018755,68.1240714616661,40.9277301058672,5.8612082012666,34.3537615785948
0,22.211464648996,8.38723657589294,70.3457373799963,21.121806163415,10.2973423553839,106.035259583983,28.1628148604173,11.2362992063125,126.254419853779,34.5222859240175,11.8969740473153,141.537991482494,40.8059128308266,9.81359045597172,96.3065576375392,39.9775855210524,8.00575983875055,64.0921905957512,35.471617515361,8.13574369053107,66.1903253980161
0,17.4690172344911,6.17251061001804,38.0998872307853,19.6620214230311,8.99286240862584,80.8715743004758,26.5798702020657,11.9593131399678,143.025170779806,35.0294276608771,12.1430750557056,147.454271808498,44.4877526571119,7.50352212182177,56.3028442326687,43.3018105408738,6.10015423081915,37.2118816397807,40.0416685860849,5.56929535371258,31.0170507368846
0,15.0634466932779,4.26055755076889,18.1523506434138,12.0486341327809,4.12273157026665,16.9969156004733,17.0416962859572,9.65638197263867,93.2457128015012,32.2507566024188,15.8075363723663,249.878206163683,46.872740718831,10.5527552912719,111.360644237466,47.1379915292607,6.40520754619853,41.0266837098786,43.9137094801081,5.49840541617953,30.2324621206724
0,15.2820016074289,5.05723588322874,25.5756347786164,12.0585787663228,4.90194541126302,24.0290688150026,18.3193116694346,11.5109886549337,132.502859814012,34.1327387029118,13.6262685228089,185.675193855692,44.0002101679526,11.6233511453127,135.102291847243,43.33896131175,11.0509432570731,122.123346871049,40.3707851843379,9.61442472807894,92.4371628518958
0,15.5219473304376,4.92660662595694,24.2714528469228,10.6165858335936,7.68978184216699,59.1327447801212,17.126804658244,12.176978907034,148.278815302351,24.2913338423595,12.4958986254482,156.147482457478,36.1602045745363,15.3513882367749,235.665120796192,45.1804072297711,8.78487301148874,77.1739938279832,38.6328341043532,7.18985916655818,51.6940748349407
0,14.2814955807917,4.22144992414599,17.8206394620722,11.564664631725,3.60077010180589,12.9655453260592,16.5629972737519,9.26593431918897,85.857538807524,28.5111005959132,14.4607179611693,209.112363952483,46.7217771136244,9.37526308521946,87.8955579170787,47.6360947225614,4.77368054009594,22.7880258988907,44.3932121767675,4.0467492313818,16.3761793416892
0,13.6042201680416,3.94474109466994,15.5609823039778,10.5163702095156,3.30006640205373,10.8904382579639,12.1602974775373,4.64014749571558,21.5309687819955,12.149872898194,3.96125273686245,15.6915232453003,22.5383955443104,11.4810958363255,131.81556160289,45.8874801664163,12.4368509602312,154.675261807003,42.5002592377903,7.51052775760952,56.408027197823
0,14.8210494830881,4.72814556898755,22.3553605215366,11.6011135159389,5.14278387706652,26.4482260062154,21.9498490692914,13.1239932836831,172.23919971016,30.8298667107061,14.7666805016829,218.054853038783,41.9058897808894,11.9143521069023,141.951786127248,45.8039040812736,5.0889276791652,25.8971849237737,40.9024208511844,4.4381480462172,19.6971580801416
0,12.9165286493808,4.27251834665464,18.2544130225005,10.3951558033132,4.14764545140014,17.2029627905202,16.899009690582,9.81147596734632,96.2650606578143,22.3042960768189,13.3147866846599,177.283544457996,42.3683271025421,13.6837285335982,187.24442658121,46.6384854481424,5.81557313039108,33.8208908349268,41.8778501481529,4.78823969091361,22.9272393376405
0,14.5128735753059,5.09934988378157,26.0033692372231,13.2605113664218,6.9787734002021,48.7032781713684,20.7279650033231,12.1856037547305,148.488938867302,32.0621071640383,13.2981321083455,176.840317571011,36.8845305436397,14.6406174970673,214.347680695433,41.8756340902254,10.1899637409947,103.835361042787,37.1461213875231,8.44789011059945,71.366847320764
0,17.5856537282815,5.21028351230971,27.1470542786464,14.2161153714867,8.91561758451465,79.4882369133068,18.824905583833,11.8860794394818,141.278884441672,27.5277293307976,11.6706143147101,136.203238482717,40.6354951559179,10.9367506491663,119.612514762038,42.3795268337328,9.88535455579286,97.7202346937347,37.7087631809587,7.80174617976423,60.8672434534658
0,17.1419749616808,5.24474507136525,27.5073508636101,13.4391798095481,7.86035295157748,61.7851485233728,18.3343776246598,11.9148037675543,141.962548819326,30.7154710236724,13.4430272076624,180.714980505952,47.2440505532752,9.55856338648706,91.3661340134909,46.9148094905846,6.10291919330295,37.2456226799855,43.056796161171,5.98243559716113,35.7895356741806
0,14.3642350879731,4.99993633970857,24.9993634011383,14.1911834235346,8.16696420362952,66.699304303366,26.7059653159657,14.4548102725951,208.94154001672,35.1677223244899,13.7093296554145,187.945719600826,45.428774120974,10.0693627283048,101.392065754174,46.1700852806152,5.86031301858458,34.3432686757919,41.1698563051604,5.43388094624023,29.5270621379127
0,16.1735178054353,5.14613135954919,26.4826679697356,12.5137432994814,6.5396591231692,42.7671414472502,18.4729639264847,12.2257919208131,149.469988091019,24.9572974463574,14.209814309847,201.918822720331,35.3163816533745,15.4129394318069,237.558701928548,47.9800203250598,6.73029520412333,45.2968735346455,41.8139431140119,5.41191792136901,29.288855587635
0,13.7207635580759,4.47674829685937,20.0412753134332,11.0505384684879,3.75141705984688,14.0731299569102,15.9733693739574,6.87165274936427,47.2196115078455,23.8550339578103,12.9203573232868,166.935633361411,48.5199892658451,8.81640394478538,77.7289785176271,49.1017623613695,4.64705900257334,21.5951573733979,45.5225898314201,4.20305974827776,17.6657112475927
0,15.7853033750524,5.15001429310707,26.5226472192072,13.0434311348238,5.46003085451266,29.8119369322303,20.0913517721071,11.4002238290387,129.965103352182,23.4748212465256,14.510001414603,210.54014105178,41.2185037103341,14.4003007001219,207.36866025393,46.2267219518099,8.32245158015117,69.2632003039608,40.9967885323949,6.382932729136,40.7418302246755
0,18.2993481048302,11.0939854029414,123.076512120677,17.8548194173481,11.2989016536533,127.66517857893,28.3834676939584,14.3855357734403,206.94363948893,32.7645848081628,15.0427811015435,226.285263268955,36.17399525251,13.2749450419738,176.224165867423,40.3298306795147,11.8992902744391,141.593109035361,34.0860595254103,10.7522420653326,115.610709431507
0,14.7036471084302,4.07117968079611,16.5745039933271,12.621100083829,5.17066172019945,26.7357426247359,19.7758081445236,10.9727176103706,120.400531756937,29.6794091643264,13.3278791982707,177.632363923697,46.9948888017774,8.7781493431091,77.0559058899267,45.8435679428638,8.14127336441727,66.2803319941701,42.5163867357002,6.5537068208073,42.9510730930961
0,13.9309746311072,4.7219061065087,22.2963972786841,11.5992695514185,4.31436707299103,18.6137632405092,25.5092999331899,14.1458067872888,200.103849663306,32.0776935495206,15.2602074255064,232.873930669481,45.7475151580686,12.026856079128,144.645267148058,48.3065873671928,6.23158683056918,38.8326744269232,44.3454768043796,5.03985230327878,25.4001112388645
0,14.550041490348,4.86220703903214,23.6410572904137,15.1823701944014,8.0221945552247,64.3556054818768,22.6233661116398,13.1223652295257,172.196469217064,30.5151033670806,13.7166301549709,188.145942808257,43.9583994764176,11.3440046627134,128.686441787663,45.4916807969339,6.42944921366853,41.3378171911429,40.4422959451178,6.1032161327968,37.2492471636311
0,14.797408113616,4.83913050461435,23.4171840406892,11.9846232596715,3.76317709132466,14.1615018206708,16.414404433005,7.19654754176849,51.7902965209341,25.8330027133592,11.9254338605119,142.215972761443,45.5412741986399,11.3898111798236,129.727798712035,44.994183758888,8.48768884343397,72.0408619029534,42.1270137950039,7.09765132521772,50.3766543343648
0,14.4279885392239,4.74481718646444,22.5132901329683,11.81449528538,3.50317711065704,12.2722498686314,14.0522005521942,4.56025806695113,20.7959536371928,24.5226820199734,13.252627129664,175.632125837906,48.5424976776009,8.71108923111325,75.8830755924172,48.6912052465697,8.51716364261274,72.5420765150444,45.0192654414672,7.74143152942369,59.9297621247553
0,15.8499885569675,4.89309128226978,23.9423422966245,18.7698844516841,10.5781511890351,111.897282578084,27.3650151447778,12.7872659968806,163.51417167498,31.8597678804419,13.8927985688173,193.009852073731,46.9156651146436,6.85873053555943,47.0421845594153,44.8195619312032,5.90893976533875,34.9155691504016,40.5004946143557,5.67516693051822,32.2075196892476
0,14.348869190045,5.91260847276022,34.9589389521559,13.1379130881321,5.43998946923774,29.5934854254175,17.1079019288993,11.2189114960412,125.863975156004,21.919418016026,12.7690892056353,163.049639141473,45.6426725973316,13.9280422568173,193.990361107689,49.6200396701886,7.79612687287779,60.7795942180073,45.0360502334029,7.42526074366359,55.1344971113916
0,16.5190342737864,4.68049234160648,21.9070085598369,10.4640628514996,7.12569276420944,50.7754973699068,13.0064109837116,8.33514888186905,69.4747068829228,20.156305144003,11.3738892462836,129.365356586725,34.6689375651789,14.9403751927354,223.214810899704,47.0123821138646,8.76122561756771,76.7590743219247,40.7623191027432,6.55459834854606,42.9627595107627
0,13.7544851474506,3.98995250270584,15.9197209738486,10.4497568814156,3.5140449607583,12.3485119862308,15.7223753091011,5.31313071647202,28.2293580103184,28.1783083405005,13.7958874444964,190.326510381213,48.9798718942637,9.18112635249949,84.2930811005606,49.7336561681756,5.84724215446593,34.1902408129633,46.4501489121406,5.26074541648084,27.6754423370242
0,16.3512109802946,5.52722877973203,30.5502579834981,14.1430001201335,7.47076108237285,55.8122711498967,19.1529486982507,11.8349720271351,140.06656288307,32.8664358341366,12.8023135651539,163.899232620523,43.7927975632954,10.0994269747762,101.998425218836,44.9961120727709,8.2523419489161,68.1011476418403,40.8389561245652,6.98729702920696,48.8223197743645
0,14.6518771528807,5.04625846737455,25.4647245195493,12.416099657956,3.9329271724406,15.4679161437216,18.8611482078845,9.72932807383631,94.6598247683394,26.8050815690761,14.8075413786079,219.263281679184,44.7830121180498,13.3044847575138,177.009314662917,47.2302850327717,8.58258624114183,73.660786586637,44.1177688736908,7.25422095069129,52.6237216014485
0,14.9805933117995,4.25815023011621,18.1318433822387,10.8369543760774,3.84499208207961,14.7839641112549,13.4271175183349,3.64532084316256,13.2883640495954,16.6914303148203,4.7400533899618,22.4681061396883,34.3423893233956,17.7058564017089,313.497350917937,50.6909779375951,10.6931905892103,114.344324977175,44.7478923693961,8.08022221465525,65.2899910382082
0,15.4361801486112,5.80071281876302,33.6482692057616,14.2337968735505,8.15921735798764,66.5728278948867,20.9681937192208,11.9704457335231,143.291571059221,27.6057328751368,14.6601059214721,214.918705628781,36.322947338894,14.7749466178953,218.299047561656,45.0906860059944,6.87802536740076,47.3072329546083,39.7757024480333,5.32232808623109,28.3271762574843
0,18.0620449639544,7.73740672512752,59.8674628300486,16.011268781618,10.315964184879,106.419117063705,20.5463014809039,12.5158200127049,156.645750590424,31.3296856871579,12.8599610617448,165.378598509594,43.5578036214785,11.3724893906245,129.333514939868,41.6070267146194,9.51051038828521,90.449807845681,36.8269879231059,9.93365154308421,98.6774329794194
0,15.162038276862,4.60237421291309,21.1818483956874,15.8708175427795,8.64477755284394,74.7321789381544,27.74211824544,13.4355470232062,180.513923812786,33.5403301771621,13.4424035479386,180.698213145632,44.8369049880939,8.99194600403866,80.8550929395468,46.8614765742031,6.37370721405486,40.6241436504949,42.8109893604738,5.23372881524957,27.3919173115737
0,13.9647620212229,5.81061298737792,33.7632232890849,13.0005129031457,6.26894656486068,39.2996910330785,22.7480613652355,12.0227487262416,144.546486934344,32.9866633999571,16.4419167563495,270.336626622727,47.1532489502416,10.5340045146866,110.965251115437,46.0078297443074,9.48856970079822,90.0329549669061,42.2987050144696,9.52797900010498,90.7823838264416
0,17.0029347861564,6.10176787301199,37.2315711761212,13.8627437505207,9.9408419202054,98.820338082513,22.1198561785349,11.8967684076826,141.533098546035,30.4945171002893,13.701191509192,187.722648771555,46.1865074546411,8.71183367984236,75.8960460652357,44.2631773470983,7.64846377496162,58.4989981169002,39.8873597351414,7.74689494188405,60.0143812405886
0,17.2620191751175,5.74580518243221,33.0142771944648,15.6289875794179,8.89828147840964,79.179413269008,24.0296183933675,11.3559106379615,128.956706417368,29.6489202069274,13.42853447962,180.325538270344,41.9141582038897,11.3549505342556,128.934901635391,44.4416748576344,6.79748685670516,46.2058275670794,40.255928693199,5.40575586960585,29.2221965217781
0,16.3236150089957,4.31869726034951,18.6511460265504,10.5249081164958,3.57925209431224,12.8110455546386,15.7011742117077,5.16190259177826,26.6452383670071,27.9174919841783,13.6173376474156,185.431884603723,46.0925907736567,10.2286000801831,104.624259600322,47.1333855060973,8.62186465692785,74.3365501623816,43.9337827877758,6.89666640008002,47.5640074339928
0,14.4214097886564,4.75937605854085,22.6516604666118,13.6610952864964,8.40562458643775,70.6545246881267,20.7765859735879,11.2609759135281,126.809578525061,30.3074541950486,14.9129047367938,222.394727688687,38.2662190766931,13.4354599225538,180.511583330548,44.5941261472592,6.68969121203925,44.7519685124352,38.9429571968834,5.91245213889769,34.9570902947559
0,16.7649697420174,5.20647100002411,27.107340274092,11.2812580807402,5.2272178679786,27.3238066393147,21.6985401520249,12.9284272781682,167.144231886885,27.1361784060528,13.314361807693,177.272230346153,34.2862151905601,13.8486794481147,191.785922456633,44.2975499723476,6.8263525502297,46.5990891400275,38.5828167711116,4.53960678123584,20.6080297282424
0,15.5662677769887,4.67049570019956,21.8135300855826,12.9063018371349,6.8256065491244,46.5889047634499,17.7419907985598,11.2303729717535,126.121277084692,26.7768408000993,13.862451564016,192.16756336469,42.6999550137081,14.6089675164514,213.421931896731,44.9611283587492,10.0794939809754,101.596198912519,41.6432126968645,8.61631491477473,74.2408827105695
0,15.4343071703196,4.56676939963497,20.8553827494424,11.5109495690532,4.84783205709831,23.50147565383,14.9662341672138,7.85567825424959,61.7116808342899,23.2587117451663,10.1924533963623,103.886106237018,45.009051857199,13.3322564707155,177.749062600936,46.2267562068562,10.1809367751803,103.651473620218,42.1969238497531,9.36385791509553,87.6818350540972
0,15.1917507205178,3.93147591258362,15.4565028512252,14.5177733136966,5.38539314467101,29.0024593226695,26.3118173191643,12.6793067560134,160.764819813087,41.2232417621151,8.43861568822344,71.2102347335308,44.9036324932847,9.37646474561223,87.9180911257089,43.5965011511478,8.48900766436162,72.0632511255904,40.2764080218403,8.03029954077973,64.4857107146472
