0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,136.71028,184.68893,129.73065,79.11906,26.188692,12.831838,7.973829,6.0708013,2.760566,1.2738786,0.775416,0.537524,0.29390335,0.17294021,0.1252456,0.07917803,0.07201836,0.08383772,0.08616422,0.061349485,0.036258098,0.026345182,0.02510303,0.021922247,0.021738388,0.022244923,0.021622268,0.019321427,0.017580992,0.016518757,0.012232328,0.010811657,0.010428171,0.011597017,0.011667287,0.0059767356,0.004389619,0.003803946,0.0024274895,0.0021831016,0.0018786732,0.0017817335,0.0015453529,0.0011745305,0.0010355345,0.0007214144,0.0005751778,0.0003754243,0.00025277995,0.0002397005,0.00023838464,0.00019146655,0.00018824024,0.00025403654,0.00030128972,0.00035864444,0.0003552655,0.00036969467,0.00032328532,0.00034110455,0.00041498474,0.00062658393,0.0004631525,0.00034836537,0.00030512206,0.0002151356,0.0001234514,7.193703e-05,6.23117e-05,4.1597556e-05,1.5775078e-05,1.1108157e-05,7.109574e-06,3.885656e-06,8.938586e-07,2.415138e-07,1.7132214e-07,2.559634e-07,1.1505063e-06,2.9226444e-06,4.4019957e-06,6.0947345e-06,1.4308596e-05,1.5649362e-05,2.6976408e-05,3.7419963e-05,4.1731582e-05,2.9854253e-05,1.4843089e-05,1.0176117e-05,4.7288027e-06,2.289946e-06,2.2030217e-06,2.9967946e-06,2.6918565e-06,3.1390305e-06,2.236598e-06,9.667533e-07,3.0276743e-07,1.0374343e-07,3.0011346e-08,6.771202e-09,1.7448872e-09,7.1539374e-09,2.52906e-08,9.393176e-08,2.8422846e-07,7.560509e-07,8.5278464e-07,6.492921e-07,3.9581784e-07,6.749197e-07,1.4618855e-06,2.5411864e-06,1.3953254e-06,3.9178096e-07,7.1347756e-08,6.2971877e-09,2.078151e-08,8.7264254e-08,2.3579528e-07,2.9707337e-07,9.103207e-08,2.0647594e-08,1.7966766e-08,1.4717945e-08,3.245387e-09,3.650087e-10
0,128.68216,388.86877,284.6292,61.758392,27.71055,6.4572763,2.5340543,2.6131818,1.6722806,1.0310287,0.5891364,0.35159686,0.2483073,0.18032472,0.23110628,0.15673596,0.14606929,0.15700036,0.14678292,0.08375584,0.09030253,0.066717274,0.047545098,0.029968036,0.03289017,0.023966517,0.025995493,0.020877847,0.018294113,0.015496866,0.011932981,0.008855957,0.009523553,0.007966617,0.008217913,0.0093650315,0.007748801,0.006358829,0.0031616488,0.0031442058,0.0029442597,0.0021141148,0.0012540123,0.0010704099,0.00088753644,0.0006430674,0.0006300678,0.00047400562,0.00035037418,0.00033642494,0.00033174246,0.00027508865,0.00025168402,0.00030895125,0.00028164798,0.00031741898,0.00030750257,0.00044655832,0.00049196515,0.0005111428,0.0007066321,0.00052650936,0.00038001372,0.0003231491,0.00031199708,0.0002480519,0.00016931708,0.00014762262,0.00011647421,7.446591e-05,2.9530715e-05,1.0712807e-05,5.4323364e-06,2.265459e-06,6.45785e-07,3.1149247e-07,2.2589236e-07,2.8854834e-07,6.124259e-07,2.0189748e-06,3.911205e-06,1.0978532e-05,2.5523626e-05,3.074936e-05,3.342511e-05,3.7957016e-05,3.5237263e-05,3.9102597e-05,2.1157091e-05,9.8215e-06,5.2634723e-06,3.2447106e-06,2.688626e-06,2.806706e-06,3.640231e-06,3.7957138e-06,1.9779586e-06,1.1424507e-06,5.7921017e-07,1.9277101e-07,4.261155e-08,1.9804254e-08,1.54941e-08,1.6772622e-08,3.900792e-08,1.8446583e-07,3.9316885e-07,7.1230056e-07,1.0871214e-06,6.891445e-07,4.9509146e-07,7.2277317e-07,1.9064178e-06,2.560172e-06,1.672948e-06,7.063829e-07,7.177421e-08,3.371578e-09,1.4647595e-08,1.4740044e-07,3.120978e-07,3.0490384e-07,1.14041995e-07,2.5302606e-08,2.120855e-08,1.6594077e-08,5.029182e-09,1.1468744e-09
0,109.21775,155.35635,115.067245,37.80021,7.908215,8.565022,9.346993,6.9883924,5.8678546,4.6305957,2.8634086,1.3985896,1.1042752,1.2159534,1.0553948,0.6298167,0.34735548,0.23652612,0.16217571,0.16073291,0.10014714,0.075667314,0.07577826,0.07038434,0.07133349,0.059974644,0.042765144,0.026337463,0.012777779,0.0075437813,0.005353333,0.005039818,0.01046699,0.008205553,0.006727886,0.007756887,0.011896862,0.01610329,0.013829003,0.008934068,0.0035246362,0.0043130443,0.003995982,0.0023787108,0.0012061737,0.0005762555,0.00013250796,6.597878e-05,4.01184e-05,3.515952e-05,3.2233776e-05,2.9138664e-05,3.2843993e-05,4.8814218e-05,0.00021186406,0.0004820575,0.00086947833,0.00088295905,0.0010533513,0.0017215251,0.001035976,0.0004506879,0.0003755636,0.00015836146,0.0002410857,0.00043009236,0.00038385272,0.00021449885,0.0001589074,0.00011608867,0.00011361406,5.3344982e-05,2.2437314e-05,6.4718033e-06,5.7497135e-07,3.0573027e-08,4.7304685e-09,4.4080913e-08,1.1219964e-06,7.663488e-06,1.845271e-05,3.776265e-05,3.6699723e-05,4.6436653e-05,6.6216686e-05,3.0701736e-05,2.9364393e-05,6.245839e-05,5.2311254e-05,1.9933626e-05,2.3558334e-06,3.4126438e-07,6.420163e-07,4.6659698e-06,8.577866e-06,5.867563e-06,1.4781142e-06,1.7472021e-06,8.554829e-07,4.15024e-07,1.13032236e-07,8.1616465e-09,3.305922e-10,1.1933049e-08,1.1735233e-07,2.9416293e-07,6.442387e-07,6.036541e-07,1.9921442e-06,1.325661e-06,1.2563929e-07,6.564631e-07,4.0763025e-06,3.0086064e-06,2.3924617e-06,1.2623126e-06,3.026023e-07,5.4637823e-09,5.806033e-08,3.3079317e-07,4.6926704e-07,3.7067298e-07,2.3147719e-07,9.320691e-09,3.6929972e-08,2.1891047e-08,6.473828e-09,1.1984738e-09
0,93.54675,206.52887,109.25882,89.46884,48.14077,23.020279,10.016764,3.3944135,2.4890428,2.3256166,1.806641,1.1386486,0.72462624,0.5351655,0.39933416,0.23175935,0.13400066,0.12273657,0.13131669,0.16223732,0.17251009,0.1433527,0.10046342,0.049037144,0.029879872,0.031935383,0.040441986,0.048918173,0.05020342,0.050104562,0.040451206,0.029907515,0.022220097,0.013250952,0.009968966,0.008263947,0.008614724,0.009257862,0.008057469,0.007943492,0.0075414605,0.0073528723,0.005529935,0.003585214,0.0023298676,0.0018282445,0.0018925206,0.001890146,0.001514765,0.0009196048,0.00069858844,0.000931438,0.0011656253,0.001062052,0.0008262239,0.0008718242,0.0012201093,0.0014769429,0.0012198609,0.0009945622,0.0007450371,0.0006080648,0.0008626752,0.0010551495,0.0008501566,0.00041333633,0.00021056189,0.00031043598,0.00021061263,6.856954e-05,4.211296e-05,2.7612736e-05,1.3560565e-05,4.265674e-06,2.176449e-06,1.3178285e-06,1.1773801e-06,1.1614025e-06,1.8239261e-06,4.349404e-06,1.0256068e-05,1.4744904e-05,3.3263288e-05,6.0615443e-05,4.9908078e-05,0.000103877894,7.835759e-05,4.824765e-05,5.3047548e-05,3.2644555e-05,1.7686722e-05,9.948127e-06,9.285706e-06,8.928444e-06,9.655643e-06,5.248955e-06,5.3048443e-06,2.2285485e-06,1.0082193e-06,2.564039e-07,9.4323816e-08,3.4178303e-08,2.5291135e-08,2.8892018e-08,7.6519875e-08,2.7478077e-07,7.025983e-07,1.7199692e-06,1.87934e-06,2.1626965e-06,1.6203144e-06,2.4125509e-06,4.3995847e-06,4.865634e-06,3.464218e-06,1.0981107e-06,1.4850734e-07,1.5462623e-08,3.842334e-08,2.2964834e-07,5.991245e-07,6.0358855e-07,2.8347918e-07,8.083645e-08,5.811087e-08,3.2506204e-08,9.942308e-09,2.2402131e-09
0,115.34684,202.8548,213.2116,122.67375,50.633083,18.570356,9.049494,6.4149566,4.232602,2.448921,0.8923879,0.49504033,0.45995894,0.40566176,0.43906873,0.4178726,0.16153033,0.104279876,0.13772412,0.12190811,0.09422985,0.08117474,0.058416866,0.058044013,0.051517986,0.024258027,0.01718084,0.025549937,0.028904894,0.020662231,0.019063652,0.016809639,0.014210526,0.013182945,0.009117386,0.0056407824,0.011879358,0.011839094,0.0056207394,0.0042491113,0.002443928,0.0024550862,0.002491214,0.0015612905,0.0007211023,0.00032353363,0.00017728904,6.993825e-05,2.2102702e-05,3.409017e-05,3.5415855e-05,2.39848e-05,2.1818423e-05,7.156944e-05,0.0001314418,0.00029105233,0.00056432775,0.0005218948,0.0005557176,0.0009226559,0.00092224183,0.00055736897,0.0006147551,0.00051957753,0.00044489413,0.00022258243,0.00026046502,0.00019012978,0.00013611108,6.725009e-05,5.8430815e-05,1.9584795e-05,9.18009e-06,5.0036906e-06,9.969859e-07,1.3513248e-07,3.5817493e-08,2.0400142e-07,1.2486842e-06,4.104736e-06,6.8151285e-06,1.8692583e-05,2.6256148e-05,4.045112e-05,4.0065774e-05,5.2532258e-05,5.195115e-05,5.0994222e-05,2.8827146e-05,1.2392239e-05,1.7280648e-06,3.0778298e-07,5.300881e-07,2.9258129e-06,4.9263895e-06,4.9444466e-06,2.9920739e-06,1.365333e-06,7.089492e-07,2.336414e-07,5.0073695e-08,1.0332282e-08,3.5820364e-09,1.100042e-08,5.4446186e-08,2.053046e-07,4.9173303e-07,9.811072e-07,1.4801134e-06,7.852474e-07,9.628635e-08,4.3142072e-07,2.5177235e-06,3.586383e-06,2.1679273e-06,8.765799e-07,1.3940969e-07,7.15402e-09,2.972883e-08,1.9707066e-07,4.0091592e-07,4.2047364e-07,1.4421762e-07,7.599143e-09,2.3978828e-08,2.2665251e-08,6.346967e-09,1.4829079e-09
0,107.183784,99.15318,165.2936,74.24408,23.67196,4.993645,1.4691516,1.2264843,0.7468294,0.6571463,0.41429722,0.16128069,0.13341534,0.15732527,0.15731789,0.14003204,0.12088641,0.079149395,0.04524537,0.036747262,0.034170665,0.023292197,0.012642625,0.005556079,0.0041356436,0.003336003,0.0028904132,0.0025217275,0.0024053864,0.0032414433,0.005274303,0.0067645484,0.0062580514,0.004697494,0.005291369,0.0060481667,0.005727224,0.0043943697,0.002918267,0.0019293611,0.0010090476,0.0012422061,0.0011366549,0.0007443204,0.0005303863,0.0003790623,0.00036416706,0.00029317554,0.00022877233,0.00019903263,0.00017822423,0.00016654957,0.00016177789,0.00017765258,0.0001588325,0.00018754104,0.00024825273,0.00025051052,0.00024321233,0.0003994247,0.00049291353,0.00033211333,0.0002532589,0.00015164478,4.7301226e-05,2.9749855e-05,2.6098185e-05,4.522929e-05,4.6364778e-05,3.862057e-05,2.5213796e-05,8.194476e-06,4.298879e-06,2.06559e-06,1.2014865e-06,8.735786e-07,7.083696e-07,6.938849e-07,7.689265e-07,1.5313202e-06,2.7819408e-06,8.510728e-06,1.1151181e-05,9.714435e-06,4.7237204e-06,8.754623e-06,2.185365e-05,2.7444406e-05,1.299465e-05,6.6022376e-06,3.1882898e-06,2.0074538e-06,1.7095008e-06,1.9115578e-06,2.3398356e-06,2.695682e-06,1.0031197e-06,2.3599986e-07,2.5164204e-07,1.6550199e-07,7.670358e-08,5.7835912e-08,5.079358e-08,4.6404228e-08,5.874702e-08,1.1508903e-07,1.04198556e-07,3.411883e-07,7.5057125e-07,4.4393667e-07,3.0072667e-07,4.5371735e-07,1.2211408e-06,1.4910167e-06,3.6087744e-07,2.9761807e-07,5.3414634e-08,6.5147474e-09,1.2971419e-08,7.819711e-08,7.699551e-08,1.664752e-07,7.551422e-08,1.7457218e-08,1.5676555e-08,1.1955099e-08,3.877646e-09,2.984457e-09
0,61.632557,354.03357,190.41173,31.234419,11.296807,4.805483,3.45952,2.5008645,1.2205405,0.86593205,0.6418232,0.5818298,0.6473522,0.44742247,0.24595942,0.15745948,0.119377494,0.04479372,0.06366502,0.049675606,0.03408912,0.029849505,0.03022974,0.021342644,0.013729973,0.017792897,0.016286753,0.0115612345,0.009490361,0.012227589,0.008727321,0.0074560614,0.0061873235,0.0069533247,0.0038019747,0.0038701608,0.0046491832,0.0049102753,0.004420601,0.0049351826,0.0029826637,0.0015739087,0.0009685414,0.0005443931,0.0003549362,0.00013259072,6.189285e-05,4.481043e-05,2.7715645e-05,2.0718933e-05,1.837238e-05,1.8660943e-05,2.1747439e-05,2.9065579e-05,5.098564e-05,0.00013034743,0.00020083202,0.00034970473,0.00068110035,0.0005519278,0.00041193207,0.00026674714,0.00028162345,0.00025222896,0.00019198943,0.00016011378,9.380734e-05,7.903785e-05,5.5069282e-05,3.499597e-05,3.0954794e-05,2.2037058e-05,5.9956487e-06,1.7782746e-06,3.8028318e-07,1.1040065e-07,6.968899e-08,1.0061571e-07,4.606487e-07,1.7580103e-06,7.2300945e-06,1.0513754e-05,1.1980464e-05,1.5716669e-05,1.9875957e-05,2.5437572e-05,2.4467696e-05,2.5245086e-05,2.4011459e-05,5.6603412e-06,8.167587e-07,2.3999186e-07,2.9766076e-07,1.3033866e-06,3.8667717e-06,2.513913e-06,1.3820654e-06,6.836776e-07,2.9224145e-07,1.3426535e-07,4.409044e-08,9.703496e-09,7.491668e-09,1.0225192e-08,4.711123e-08,9.919912e-08,2.2375782e-07,4.898976e-07,8.799864e-07,4.783488e-07,5.256975e-08,1.8692401e-07,1.673774e-06,1.7575012e-06,1.0333293e-06,3.990039e-07,9.6063594e-08,3.972768e-09,2.1240465e-08,1.0650787e-07,1.7996577e-07,2.164328e-07,9.265388e-08,4.98824e-09,1.5636429e-08,1.2893116e-08,4.6421875e-09,2.2169746e-09
0,61.414898,140.59547,185.75035,93.01244,25.06502,4.93435,4.4764957,3.0481977,1.7075497,1.7525315,1.2933236,0.8229267,0.5813158,0.4270502,0.33533952,0.2527594,0.19545867,0.14425221,0.11359493,0.10267012,0.083248146,0.070159666,0.0651662,0.060585815,0.062489834,0.062278077,0.058125522,0.04655016,0.034910776,0.03533403,0.02957384,0.021093795,0.017615823,0.015062128,0.009612124,0.006825035,0.0073131104,0.005759288,0.0033668582,0.0026461515,0.0024841002,0.0020440756,0.0014110234,0.0012437818,0.0011169377,0.00093196414,0.00084594963,0.00077523664,0.0007201076,0.0006492835,0.0005876834,0.0005657015,0.0005089555,0.0004702281,0.00043481757,0.00042199466,0.0003814404,0.00043398922,0.00041592677,0.00048697548,0.000599,0.0005967087,0.00070932304,0.0007319101,0.00060551235,0.00052300055,0.00031014965,0.00016770278,0.00010808124,7.147666e-05,5.062436e-05,3.0471554e-05,1.5635249e-05,5.161316e-06,2.2429738e-06,1.6826043e-06,1.4705481e-06,1.4318138e-06,1.9081822e-06,5.167856e-06,1.1446116e-05,1.7734543e-05,2.3608396e-05,3.537777e-05,6.5955945e-05,7.787543e-05,6.247358e-05,3.6770387e-05,1.922534e-05,1.1777377e-05,8.387063e-06,6.1612473e-06,4.423918e-06,3.3617277e-06,3.3633714e-06,3.977189e-06,4.0938603e-06,2.4154335e-06,7.024297e-07,2.0762366e-07,4.740165e-08,3.2678598e-09,1.7012815e-10,4.811475e-09,4.927235e-08,1.8740005e-07,7.22743e-07,1.3944546e-06,1.1139438e-06,7.618657e-07,8.6342834e-07,1.1175883e-06,1.8291397e-06,3.7644313e-06,3.1186323e-06,8.0969954e-07,1.7565537e-07,2.0930125e-08,4.5124988e-08,1.9205864e-07,5.219256e-07,4.5794013e-07,1.17468694e-07,4.2079787e-08,2.2789736e-08,2.3180064e-08,7.654789e-09,5.787521e-10
0,36.160793,103.3216,152.55144,90.93641,38.494328,13.429622,8.251924,5.6392794,3.5955954,2.9796638,2.4579966,1.5221237,1.0652924,0.7661198,0.62783235,0.5062166,0.40454468,0.24558938,0.14651318,0.13876413,0.13453868,0.1324711,0.13527164,0.11960816,0.07781287,0.051403236,0.04141062,0.02129658,0.015336008,0.019773653,0.01519594,0.014376562,0.010915476,0.0069264653,0.0066144187,0.0078064017,0.009877088,0.010378766,0.007345453,0.0076276143,0.0078428695,0.0068782405,0.0035474556,0.00171264,0.00096216315,0.0008518805,0.00073085417,0.00033203853,0.00040422048,0.00032791836,0.00025097237,0.00030276025,0.00023248262,0.00028649488,0.0003783726,0.00037064723,0.00071036257,0.0013872803,0.0012558859,0.001011081,0.00084362156,0.00043250833,0.00044109393,0.00044062006,0.00031443962,0.0003891621,0.00046869385,0.0003717393,0.00017433419,0.00011782852,8.699972e-05,4.1427913e-05,1.87346e-05,4.47504e-06,7.7460834e-07,7.2532195e-08,2.6868952e-09,1.3246895e-07,1.023509e-06,5.6179656e-06,1.5153087e-05,3.0202136e-05,3.7406284e-05,7.202484e-05,7.0629925e-05,4.4485423e-05,3.955609e-05,4.7509588e-05,5.2244388e-05,2.0644118e-05,5.5761748e-06,2.989276e-06,2.640188e-06,4.8504094e-06,8.91446e-06,4.5681454e-06,2.3021917e-06,1.9321328e-06,1.1866305e-06,3.6336561e-07,8.7657426e-08,6.257039e-09,3.1646075e-10,9.087792e-09,9.298385e-08,3.1936395e-07,7.887035e-07,8.223393e-07,1.7100587e-06,1.4467647e-06,4.907168e-07,9.54753e-07,3.971477e-06,3.028387e-06,2.9612888e-06,1.4290871e-06,2.3793507e-07,4.9601674e-09,4.5698965e-08,3.1987236e-07,5.8931477e-07,3.8438856e-07,2.2693013e-07,2.5224809e-08,3.9019366e-08,2.1674657e-08,8.04126e-09,1.02057e-09
0,38.34658,77.87201,74.79742,37.91129,18.583504,6.4371,1.90725,1.662851,2.4096503,2.992837,2.312939,1.4697438,1.0894741,0.97467905,0.77343893,0.5221163,0.31738418,0.16609576,0.11768256,0.103626795,0.07088092,0.044395506,0.0407165,0.034139324,0.026152506,0.021114903,0.023198457,0.024472093,0.026384074,0.029574787,0.025639351,0.021856232,0.016678106,0.010673499,0.008695602,0.0069571724,0.006728051,0.006697893,0.005196565,0.0044680885,0.003048583,0.0027323405,0.0022853871,0.0018335304,0.0012117819,0.0007695449,0.00057533773,0.0004974273,0.0004737902,0.0004258625,0.00032843248,0.00032789743,0.00023793206,0.0001924705,0.00020136213,0.00031238585,0.00041931146,0.00041960747,0.00047055483,0.0005483211,0.0004886475,0.00043168763,0.0005883422,0.0006360761,0.00041929842,0.00020145685,0.00013418896,0.00011368804,0.00010886981,9.463968e-05,9.8177276e-05,5.1811534e-05,2.1892149e-05,5.2739706e-06,2.0755062e-06,1.2754207e-06,1.0240132e-06,1.1508125e-06,1.7355238e-06,6.5969534e-06,1.851111e-05,3.2655327e-05,2.7717713e-05,2.4771785e-05,2.6893207e-05,5.465554e-05,5.165866e-05,3.0744104e-05,2.0924428e-05,1.0547597e-05,3.9586344e-06,3.5237874e-06,2.9827954e-06,3.9326856e-06,4.6708083e-06,3.979404e-06,3.5044604e-06,1.2512521e-06,4.88263e-07,3.2588633e-07,9.131513e-08,3.5183998e-09,1.3602545e-10,6.402119e-09,9.687911e-08,2.1073569e-07,3.78322e-07,1.1221958e-06,1.2242828e-06,9.4700636e-07,5.623789e-07,6.624722e-07,1.7910847e-06,3.0285646e-06,1.803629e-06,8.979701e-07,2.8208459e-07,1.718209e-08,5.96336e-08,2.6898235e-07,3.1562257e-07,3.5929733e-07,1.0754099e-07,2.4755945e-08,2.6145019e-08,2.0964267e-08,4.9525513e-09,9.2555685e-10
